"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"103","132.10257011085423","98.0640534148796","4.664329736104432","0","0.0041999999999999815","0.008000000000000007","0.0004","1244.4444444444443","0.0007748818806231562","0","0.0007748818806231562","0.0007748818806231562","103_104:0.008665265520851118;103_102:1","103_104:561.7777777777777;103_102:561.7777777777777","true"
"104","299.7367525073039","34.52078154889265","4.802234025396068","-0.30843673215390965","0.005600000000000049","0.007","0.0041999999999999815","1244.4444444444443","0.0004887726468263499","0","0.0004887726468263499","0.0004887726468263499","","","true"
"105","240.91300983087373","123.03108870883165","4.739923275699812","0","0.0041999999999999815","0.0064","0.0020000000000000018","1244.4444444444443","0.0008411467862965679","0","0.0008411467862965679","0.0008411467862965679","105_104:0.013316898043341074;105_106:0.01669911644176747","105_104:561.7777777777777;105_106:561.7777777777777","true"
"106","162.1931739732254","39.89391771994134","4.710504827077569","-0.28699737205284476","0.038000000000000034","0.0286","0.0474","1244.4444444444443","0.0008651600346770792","0","0.0008651600346770792","0.0008651600346770792","","","true"
"107","132.79893624563056","29.11557606272451","4.6154823044831605","-0.30801317939559864","0.0038000000000000256","0.006000000000000005","0.0016","1244.4444444444443","0.0002673497554743857","0","0.0002673497554743857","0.0002673497554743857","107_106:0.016945931593143337;107_108:0.007380887803097813","107_106:561.7777777777777;107_108:561.7777777777777","true"
"108","335.12108254276166","309.7520440030486","4.546234896109376","0","0.020399999999999974","0.010399999999999965","0.0304","1244.4444444444443","0.0001738628353245678","0","0.0001738628353245678","0.0001738628353245678","108_112:0.01295201545264954","108_112:561.7777777777777","true"
"109","211.94216785706263","95.53682795215","4.875247381213245","-0.30675181805646473","0.0050000000000000044","0.005800000000000027","0.0042","1244.4444444444443","0.00026408664412044217","0","0.00026408664412044217","0.00026408664412044217","109_114:0.008626863797695977","109_114:561.7777777777777","true"
"110","251.56490186451634","68.97789440823956","4.805827475768168","-0.3082615805518876","0.0038000000000000256","0.0038000000000000256","0.0038","1244.4444444444443","0.00043576924139578316","0","0.00043576924139578316","0.00043576924139578316","110_118:0.012448981371583873","110_118:561.7777777777777","true"
"111","128.80941434457128","130.88305771770743","4.768733083267359","-0.308805156173377","0.00550000000000006","0.009199999999999986","0.0018","1244.4444444444443","0.0003895037768605019","0","0.0003895037768605019","0.0003895037768605019","111_104:0.01568780630190228;111_122:0.008961892251544201","111_104:561.7777777777777;111_122:561.7777777777777","true"
"112","80.68561671449896","91.59759428433794","4.5836434184072345","0","0.009200000000000097","0.007800000000000029","0.0106","1244.4444444444443","0.0004209608137667589","0","0.0004209608137667589","0.0004209608137667589","","","true"
"113","174.89655902313945","93.60400628909686","4.6556351077706095","-0.3093142958340278","0.0021999999999999797","0.0030000000000000027","0.0014","1244.4444444444443","0.00016743383842529922","0","0.00016743383842529922","0.00016743383842529922","","","true"
"114","187.77003440087017","21.71435465404533","4.781759634378649","-0.359151679588321","0.09020000000000006","0.09560000000000002","0.0848","1244.4444444444443","0.00018513141476143738","0","0.00018513141476143738","0.00018513141476143738","114_115:0.005090445831572005;114_113:0.0052793932191684545","114_115:561.7777777777777;114_113:561.7777777777777","true"
"115","315.21149991421146","241.93118222537396","4.709530111254324","-0.3275775129546063","0.0022999999999999687","0.0033999999999999586","0.0012","1244.4444444444443","0.0001324552945150126","0","0.0001324552945150126","0.0001324552945150126","","","true"
"116","51.657351375504405","68.08929202848046","4.958898634571425","-0.3054949382178614","0.005199999999999982","0.008199999999999985","0.0022","1244.4444444444443","0.00040823294514677114","0","0.00040823294514677114","0.00040823294514677114","116_117:0.01107190533297639;116_115:0.010767668749282255","116_117:561.7777777777777;116_115:561.7777777777777","true"
"117","77.23285595089347","0.6059499601519199","4.831596278933435","-0.30759466702832383","0.16600000000000004","0.25460000000000005","0.0774","1244.4444444444443","0.008031991415130951","0","0.008031991415130951","0.008031991415130951","117_118:0.005101321218552668","117_118:561.7777777777777","true"
"118","161.69127821721352","202.6676773958314","4.749128096367824","-0.3086757517286422","0.0022999999999999687","0.0038","0.0008000000000000229","1244.4444444444443","0.00017426196572449716","0","0.00017426196572449716","0.00017426196572449716","118_119:0.008283611645073685","118_119:561.7777777777777","true"
"119","266.27084324098234","282.54141759007325","4.61074011117054","-0.3114963008800161","0.004899999999999904","0.00539999999999996","0.0044","1244.4444444444443","0.00016418976642946416","0","0.00016418976642946416","0.00016418976642946416","119_120:0.004478046259273338","119_120:561.7777777777777","true"
"120","215.19535878635423","495.4759186257534","4.500655828410436","-0.31223870265324805","0.0029000000000000137","0.0036000000000000476","0.0022","1244.4444444444443","0.00008230490305956528","0","0.00008230490305956528","0.00008230490305956528","","","true"
"121","211.6378688876831","81.49418920758657","4.6203373002050725","-0.311333521570536","0.043399999999999994","0.0372","0.04959999999999998","1244.4444444444443","0.0003341922027002604","0","0.0003341922027002604","0.0003341922027002604","121_120:0.013020885358706491","121_120:561.7777777777777","true"
"122","368.79710993387454","385.4958911402834","4.688045312319899","-0.3084425173012937","0.0015000000000000568","0.0028000000000000247","0.0002","1244.4444444444443","0.0001369809944576966","0","0.0001369809944576966","0.0001369809944576966","122_123:0.007030918535205766;122_121:0.018652653463537894","122_123:561.7777777777777;122_121:561.7777777777777","true"
"123","273.10889913728613","321.5559213908136","4.730571857408773","-0.3078326004965146","0.08440000000000003","0.09860000000000002","0.0702","1244.4444444444443","0.0001534458756805255","0","0.0001534458756805255","0.0001534458756805255","123_124:0.011620187862747794","123_124:561.7777777777777","true"
"124","367.8826902314055","45.82236219104455","4.634876826849826","-0.30850570297447494","0.0019000000000000128","0.0023999999999999577","0.0014","1244.4444444444443","0.00014987050025819048","0","0.00014987050025819048","0.00014987050025819048","","","true"
"125","223.89274624519493","227.427622222616","4.737116927566907","-0.30715374546988305","0.0040999999999999925","0.007000000000000006","0.0012","1244.4444444444443","0.0005304861107761967","0","0.0005304861107761967","0.0005304861107761967","125_124:0.012959664520257652;125_126:0.018472165374975452","125_124:561.7777777777777;125_126:561.7777777777777","true"
"126","165.92984338169518","58.724913695135186","4.702946035757732","-0.30311201820062655","0.009500000000000064","0.01419999999999999","0.0048","1244.4444444444443","0.0003370248463388158","0","0.0003370248463388158","0.0003370248463388158","126_112:0.015539412751919834","126_112:561.7777777777777","true"
